name,folder,date,bytes,isdir,datenum,maxFreq,meanFreq,minFreq,ctrlength,tempres,veclength
PR_135.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1269,0,737967.656388889,42093.75,22495.5671529175,8718.75,0.331333333333333,0.000333333333333333,994
PR_136.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,862,0,737967.656388889,24656.25,20067.5279329609,9656.25,0.298333333333333,0.000333333333333333,895
PR_137.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1248,0,737967.656388889,24000,15943.9655172414,4687.5,0.406,0.000333333333333333,1218
PR_138.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,1343,0,737967.656365741,31875,18417.1523730225,4687.5,0.400333333333333,0.000333333333333333,1201
PR_139.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,1078,0,737967.656365741,24281.25,16009.7849628713,8250,0.269333333333333,0.000333333333333333,808
PR_14.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1475,0,737967.656342593,32625,19126.5195560254,6187.5,0.473,0.000333333333333333,1419
PR_140.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1068,0,737967.656388889,22875,16248.9498841251,7593.75,0.287666666666667,0.000333333333333333,863
PR_141.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1405,0,737967.656388889,37687.5,18277.2898706897,5906.25,0.386666666666667,0.000333333333333333,1160
PR_142.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1199,0,737967.656388889,40968.75,21951.3013925729,9000,0.251333333333333,0.000333333333333333,754
PR_143.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,776,0,737967.656388889,21843.75,19486.8035190616,11343.75,0.113666666666667,0.000333333333333333,341
PR_144.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,877,0,737967.656388889,26531.25,22678.2313614263,17625,0.205666666666667,0.000333333333333333,617
PR_145.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,1129,0,737967.656365741,26156.25,20507.6675257732,3000,0.323333333333333,0.000333333333333333,970
PR_146.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,951,0,737967.656365741,22500,18996.8163538874,8250,0.373,0.000333333333333333,1119
PR_147.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1035,0,737967.656388889,26343.75,19540.4391891892,8906.25,0.308333333333333,0.000333333333333333,925
PR_148.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,1119,0,737967.656365741,27375,23339.1513377926,6750,0.299,0.000333333333333333,897
PR_149.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,880,0,737967.656365741,22312.5,19697.1387987013,9468.75,0.308,0.000333333333333333,924
PR_15.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,909,0,737967.656342593,15093.75,10830.8423913043,5156.25,0.322,0.000333333333333333,966
PR_150.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,758,0,737967.656388889,15750,12573.1677917068,10218.75,0.345666666666667,0.000333333333333333,1037
PR_151.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,1282,0,737967.656365741,30562.5,16850.3691446028,8250,0.327333333333333,0.000333333333333333,982
PR_152.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:14,740,0,737967.656412037,19312.5,16683.981233244,13875,0.124333333333333,0.000333333333333333,373
PR_153.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,916,0,737967.656365741,18281.25,14587.2607308585,11062.5,0.287333333333333,0.000333333333333333,862
PR_154.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,1127,0,737967.656365741,32812.5,18684.4946025515,9656.25,0.339666666666667,0.000333333333333333,1019
PR_155.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,968,0,737967.656388889,18937.5,13475.8805513017,8437.5,0.217666666666667,0.000333333333333333,653
PR_156.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:14,925,0,737967.656412037,18468.75,12794.3603851444,9187.5,0.242333333333333,0.000333333333333333,727
PR_157.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,912,0,737967.656365741,17718.75,12883.2846840659,8718.75,0.242666666666667,0.000333333333333333,728
PR_158.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,907,0,737967.656388889,17531.25,14731.6492628993,12281.25,0.271333333333333,0.000333333333333333,814
PR_159.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,976,0,737967.656388889,20906.25,18172.4922037422,9843.75,0.320666666666667,0.000333333333333333,962
PR_16.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,927,0,737967.656365741,14343.75,10414.7135416667,7968.75,0.24,0.000333333333333333,720
PR_160.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,1111,0,737967.656365741,24656.25,15600.6214632175,11531.25,0.412333333333333,0.000333333333333333,1237
PR_161.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,662,0,737967.656388889,15375,12819.1207627119,11718.75,0.236,0.000333333333333333,708
PR_162.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,833,0,737967.656388889,21843.75,17530.9713967311,12562.5,0.224333333333333,0.000333333333333333,673
PR_163.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1131,0,737967.656388889,20718.75,15520.3936688312,8062.5,0.308,0.000333333333333333,924
PR_164.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,683,0,737967.656388889,22781.25,13198.543977813,10875,0.210333333333333,0.000333333333333333,631
PR_165.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:14,620,0,737967.656412037,15000,12885.8862704918,11906.25,0.244,0.000333333333333333,732
PR_166.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,901,0,737967.656388889,22031.25,13826.0630498534,8906.25,0.227333333333333,0.000333333333333333,682
PR_167.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1134,0,737967.656388889,42281.25,34334.326171875,15187.5,0.213333333333333,0.000333333333333333,640
PR_168.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1130,0,737967.656388889,26625,18577.0833333333,8062.5,0.255,0.000333333333333333,765
PR_169.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:14,1108,0,737967.656412037,29437.5,18985.6471816284,12187.5,0.319333333333333,0.000333333333333333,958
PR_17.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,942,0,737967.656342593,12187.5,8287.34978150036,3843.75,0.457666666666667,0.000333333333333333,1373
PR_170.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1054,0,737967.656388889,25125,14544.9270557029,8343.75,0.251333333333333,0.000333333333333333,754
PR_171.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1006,0,737967.656388889,38718.75,31529.7456236324,19500,0.152333333333333,0.000333333333333333,457
PR_172.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1146,0,737967.656388889,25781.25,17470.7518543493,8531.25,0.494333333333333,0.000333333333333333,1483
PR_173.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,728,0,737967.656365741,25875,18975.4068047337,16125,0.169,0.000333333333333333,507
PR_174.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1370,0,737967.656388889,24281.25,16000.2361460957,9000,0.397,0.000333333333333333,1191
PR_175.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:14,703,0,737967.656412037,12375,11848.6300143266,9000,0.232666666666667,0.000333333333333333,698
PR_176.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,835,0,737967.656388889,20531.25,17401.3303769401,12750,0.150333333333333,0.000333333333333333,451
PR_177.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,687,0,737967.656388889,15375,12865.6092964824,12093.75,0.331666666666667,0.000333333333333333,995
PR_178.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,605,0,737967.656365741,15000,12711.0054347826,11156.25,0.23,0.000333333333333333,690
PR_179.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1161,0,737967.656388889,33937.5,21140.8818493151,9000,0.243333333333333,0.000333333333333333,730
PR_18.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,1027,0,737967.656365741,17156.25,10952.4638084633,6093.75,0.299333333333333,0.000333333333333333,898
PR_180.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,777,0,737967.656388889,25406.25,16006.8493150685,10968.75,0.121666666666667,0.000333333333333333,365
PR_181.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:14,985,0,737967.656412037,31687.5,19940.1771004942,10875,0.202333333333333,0.000333333333333333,607
PR_182.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1011,0,737967.656388889,30000,15379.6437544867,11437.5,0.464333333333333,0.000333333333333333,1393
PR_183.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,1165,0,737967.656365741,26718.75,19421.3948639157,10125,0.379666666666667,0.000333333333333333,1139
PR_184.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1171,0,737967.656388889,30656.25,19372.5156903766,10968.75,0.239,0.000333333333333333,717
PR_185.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1411,0,737967.656388889,26062.5,17724.4932432432,9937.5,0.37,0.000333333333333333,1110
PR_186.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,795,0,737967.656388889,23250,20236.9746998285,12281.25,0.194333333333333,0.000333333333333333,583
PR_187.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,728,0,737967.656365741,20531.25,17399.7865275142,14625,0.175666666666667,0.000333333333333333,527
PR_188.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1153,0,737967.656388889,30562.5,20072.1192996743,9750,0.204666666666667,0.000333333333333333,614
PR_189.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,490,0,737967.656388889,13500,13201.660988075,12281.25,0.195666666666667,0.000333333333333333,587
PR_19.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,1038,0,737967.656365741,12375,8249.85891647856,3843.75,0.443,0.000333333333333333,1329
PR_190.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,945,0,737967.656388889,30468.75,22950.3386004515,13593.75,0.147666666666667,0.000333333333333333,443
PR_191.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,1061,0,737967.656365741,23531.25,17215.6559405941,8531.25,0.336666666666667,0.000333333333333333,1010
PR_192.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1267,0,737967.656388889,29625,17477.5789962825,3562.5,0.358666666666667,0.000333333333333333,1076
PR_193.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,970,0,737967.656388889,17906.25,13348.3648255814,9000,0.286666666666667,0.000333333333333333,860
PR_194.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1014,0,737967.656388889,20531.25,15681.8024861878,12843.75,0.362,0.000333333333333333,1086
PR_195.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,792,0,737967.656388889,17343.75,14220.1405152225,11531.25,0.142333333333333,0.000333333333333333,427
PR_196.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,893,0,737967.656388889,22500,15893.1051587302,11906.25,0.252,0.000333333333333333,756
PR_197.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1000,0,737967.656388889,23625,18705.2083333333,12281.25,0.21,0.000333333333333333,630
PR_198.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,871,0,737967.656365741,29906.25,14374.8770653029,11625,0.423666666666667,0.000333333333333333,1271
PR_199.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,1056,0,737967.656388889,19687.5,13011.0096670247,8156.25,0.310333333333333,0.000333333333333333,931
PR_2.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:06,827,0,737967.656319444,13781.25,10288.0275974026,7687.5,0.256666666666667,0.000333333333333333,770
PR_20.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,789,0,737967.656342593,14062.5,10260.2919161677,7500,0.167,0.000333333333333333,501
PR_200.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:12,915,0,737967.656388889,29156.25,14641.2259615385,10500,0.26,0.000333333333333333,780
PR_21.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,810,0,737967.656342593,12937.5,10319.7875494071,7968.75,0.253,0.000333333333333333,759
PR_22.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1037,0,737967.656342593,13031.25,6623.57719370861,4031.25,0.402666666666667,0.000333333333333333,1208
PR_23.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,756,0,737967.656365741,17062.5,14659.423828125,12000,0.170666666666667,0.000333333333333333,512
PR_24.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,731,0,737967.656365741,15281.25,11771.5384615385,7031.25,0.108333333333333,0.000333333333333333,325
PR_25.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,944,0,737967.656342593,14812.5,10804.0895061728,7500,0.405,0.000333333333333333,1215
PR_26.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,844,0,737967.656342593,15843.75,9828.7037037037,6843.75,0.216,0.000333333333333333,648
PR_27.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,681,0,737967.656342593,12281.25,8547.73962450593,7125,0.168666666666667,0.000333333333333333,506
PR_28.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,832,0,737967.656365741,16500,13747.5458115183,9375,0.191,0.000333333333333333,573
PR_29.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,836,0,737967.656365741,14906.25,9336.08490566038,6843.75,0.318,0.000333333333333333,954
PR_3.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:06,883,0,737967.656319444,11343.75,7941.38268998794,3468.75,0.276333333333333,0.000333333333333333,829
PR_30.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,856,0,737967.656342593,18000,13353.8944291609,10781.25,0.242333333333333,0.000333333333333333,727
PR_31.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,886,0,737967.656365741,15281.25,11065.6678986272,7406.25,0.315666666666667,0.000333333333333333,947
PR_32.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1012,0,737967.656342593,26062.5,13564.6484375,7218.75,0.32,0.000333333333333333,960
PR_33.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,753,0,737967.656342593,13031.25,10931.1141304348,7687.5,0.23,0.000333333333333333,690
PR_34.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,867,0,737967.656342593,14343.75,10288.323283859,7218.75,0.179666666666667,0.000333333333333333,539
PR_35.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,872,0,737967.656365741,14250,7528.85601915185,4031.25,0.243666666666667,0.000333333333333333,731
PR_36.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1232,0,737967.656342593,27375,12399.0747734139,7406.25,0.441333333333333,0.000333333333333333,1324
PR_37.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1018,0,737967.656342593,17625,11315.9682494279,7406.25,0.291333333333333,0.000333333333333333,874
PR_38.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,802,0,737967.656342593,14437.5,10400.2779447115,7875,0.277333333333333,0.000333333333333333,832
PR_39.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,767,0,737967.656365741,27281.25,15839.4039735099,10031.25,0.100666666666667,0.000333333333333333,302
PR_4.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1319,0,737967.656342593,25031.25,15654.5581210191,8156.25,0.314,0.000333333333333333,942
PR_40.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,642,0,737967.656365741,14437.5,12685.4363207547,10406.25,0.106,0.000333333333333333,318
PR_41.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,886,0,737967.656342593,14625,9965.6432748538,4500,0.171,0.000333333333333333,513
PR_42.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,695,0,737967.656342593,14062.5,10797.5806451613,9843.75,0.258333333333333,0.000333333333333333,775
PR_43.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,831,0,737967.656342593,14531.25,10287.0867768595,6937.5,0.201666666666667,0.000333333333333333,605
PR_44.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,846,0,737967.656342593,13031.25,7470.94524793388,4593.75,0.242,0.000333333333333333,726
PR_45.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,673,0,737967.656342593,15468.75,12102.8359030837,8625,0.0756666666666667,0.000333333333333333,227
PR_46.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,880,0,737967.656342593,14812.5,11110.3032178218,6656.25,0.202,0.000333333333333333,606
PR_47.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,896,0,737967.656342593,16218.75,11378.9957061069,4593.75,0.174666666666667,0.000333333333333333,524
PR_48.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,717,0,737967.656342593,17250,12641.9760338346,10125,0.177333333333333,0.000333333333333333,532
PR_49.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,864,0,737967.656365741,17625,8788.01305970149,6000,0.268,0.000333333333333333,804
PR_5.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,709,0,737967.656342593,12000,9315.94162995595,6843.75,0.151333333333333,0.000333333333333333,454
PR_50.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,1104,0,737967.656365741,14531.25,10229.6887235709,5906.25,0.425666666666667,0.000333333333333333,1277
PR_51.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,767,0,737967.656342593,15656.25,11124.8576309795,7875,0.146333333333333,0.000333333333333333,439
PR_52.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,877,0,737967.656342593,17718.75,12220.8473154362,7968.75,0.198666666666667,0.000333333333333333,596
PR_53.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,725,0,737967.656365741,16125,13258.0528846154,9187.5,0.0866666666666667,0.000333333333333333,260
PR_54.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,707,0,737967.656365741,15093.75,10741.6024229075,7125,0.0756666666666667,0.000333333333333333,227
PR_55.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,879,0,737967.656365741,14062.5,10315.4037610619,7875,0.150666666666667,0.000333333333333333,452
PR_56.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,864,0,737967.656342593,16593.75,14187.3282967033,8250,0.182,0.000333333333333333,546
PR_57.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,862,0,737967.656365741,16406.25,11322.7872670807,7593.75,0.214666666666667,0.000333333333333333,644
PR_58.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,816,0,737967.656365741,17156.25,12122.4762470309,7406.25,0.140333333333333,0.000333333333333333,421
PR_59.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,801,0,737967.656365741,15843.75,11921.1590296496,7593.75,0.123666666666667,0.000333333333333333,371
PR_6.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:06,674,0,737967.656319444,11625,8144.18735891648,7031.25,0.147666666666667,0.000333333333333333,443
PR_60.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1508,0,737967.656342593,28312.5,9710.94249201278,3281.25,0.521666666666667,0.000333333333333333,1565
PR_61.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,765,0,737967.656342593,13968.75,10721.3715443279,7687.5,0.349666666666667,0.000333333333333333,1049
PR_62.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,948,0,737967.656342593,13218.75,7126.28929273084,3656.25,0.339333333333333,0.000333333333333333,1018
PR_63.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,852,0,737967.656342593,16500,11724.2398648649,6093.75,0.148,0.000333333333333333,444
PR_64.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1000,0,737967.656342593,12562.5,8647.31829353933,5156.25,0.474666666666667,0.000333333333333333,1424
PR_65.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,888,0,737967.656342593,15000,9204.52634529148,6468.75,0.297333333333333,0.000333333333333333,892
PR_66.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1066,0,737967.656342593,18937.5,14230.731865285,8250,0.386,0.000333333333333333,1158
PR_67.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,942,0,737967.656342593,15093.75,10080.4773561812,5343.75,0.272333333333333,0.000333333333333333,817
PR_68.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1215,0,737967.656342593,23625,17727.4774774775,5343.75,0.333,0.000333333333333333,999
PR_69.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,917,0,737967.656365741,15562.5,10917.107001321,7125,0.252333333333333,0.000333333333333333,757
PR_7.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:06,775,0,737967.656319444,13875,10204.1103603604,5437.5,0.111,0.000333333333333333,333
PR_70.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,794,0,737967.656342593,16406.25,12134.4150641026,9187.5,0.156,0.000333333333333333,468
PR_71.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,969,0,737967.656342593,16312.5,10944.3422263109,7125,0.362333333333333,0.000333333333333333,1087
PR_72.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,827,0,737967.656342593,14062.5,9042.11291309669,7031.25,0.272333333333333,0.000333333333333333,817
PR_73.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1063,0,737967.656342593,15375,9803.45057424118,5531.25,0.406333333333333,0.000333333333333333,1219
PR_74.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,995,0,737967.656342593,12750,8603.64804025424,4593.75,0.629333333333333,0.000333333333333333,1888
PR_75.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,873,0,737967.656342593,13500,9216.152200489,6000,0.272666666666667,0.000333333333333333,818
PR_76.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,600,0,737967.656342593,12656.25,9244.32488207547,7968.75,0.141333333333333,0.000333333333333333,424
PR_77.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1046,0,737967.656342593,17812.5,12949.2827868852,6562.5,0.244,0.000333333333333333,732
PR_78.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,932,0,737967.656365741,17625,13519.6149093904,9093.75,0.202333333333333,0.000333333333333333,607
PR_79.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,790,0,737967.656342593,15562.5,11004.9877850163,9656.25,0.307,0.000333333333333333,921
PR_8.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:06,1171,0,737967.656319444,26437.5,14736.9725063939,6843.75,0.260666666666667,0.000333333333333333,782
PR_80.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1088,0,737967.656342593,25687.5,15776.5436746988,9281.25,0.276666666666667,0.000333333333333333,830
PR_81.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,631,0,737967.656342593,10781.25,9017.00949367089,7125,0.237,0.000333333333333333,711
PR_82.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,812,0,737967.656342593,15468.75,11275.536380597,8062.5,0.178666666666667,0.000333333333333333,536
PR_83.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,903,0,737967.656365741,17906.25,12549.9344405594,8343.75,0.286,0.000333333333333333,858
PR_84.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1375,0,737967.656342593,45187.5,19043.2180851064,5718.75,0.344666666666667,0.000333333333333333,1034
PR_85.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,1271,0,737967.656365741,17062.5,10884.2745746692,3187.5,0.529,0.000333333333333333,1587
PR_86.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1327,0,737967.656342593,26906.25,14360.0948509485,7031.25,0.369,0.000333333333333333,1107
PR_87.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,856,0,737967.656342593,13218.75,7001.44077901431,4312.5,0.209666666666667,0.000333333333333333,629
PR_88.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:10,751,0,737967.656365741,15750,12562.2266763848,11718.75,0.343,0.000333333333333333,1029
PR_89.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:08,1308,0,737967.656342593,30468.75,15753.9207713755,8812.5,0.358666666666667,0.000333333333333333,1076
